DATETIMEDATA,PM25,O3,WS,TEMP,RH,WD
2024-02-20 13:00:00,13.5,19.0,1,34,48,170
2024-02-20 14:00:00,9.8,19.0,1,34,46,151
2024-02-20 15:00:00,10.7,20.0,1,33,52,194
2024-02-20 16:00:00,14.7,18.0,1,32,59,175
2024-02-20 17:00:00,13.1,16.0,1,30,65,140
2024-02-20 18:00:00,19.0,17.0,1,29,70,129
2024-02-20 19:00:00,18.3,16.0,1,29,72,115
2024-02-20 20:00:00,13.1,18.0,2,29,73,116
2024-02-20 21:00:00,10.9,27.0,1,28,73,110
2024-02-20 22:00:00,10.3,27.0,1,28,75,108
2024-02-20 23:00:00,11.5,21.0,1,28,77,108
2024-02-21 00:00:00,12.6,13.0,0,28,80,106
2024-02-21 01:00:00,20.4,9.0,0,27,82,105
2024-02-21 02:00:00,19.8,9.0,0,27,84,105
2024-02-21 03:00:00,12.3,6.0,1,27,84,95
2024-02-21 04:00:00,13.9,5.0,0,26,87,109
2024-02-21 05:00:00,20.6,4.0,0,26,89,109
2024-02-21 06:00:00,25.7,2.0,0,26,89,112
2024-02-21 07:00:00,21.8,7.0,0,26,87,109
2024-02-21 08:00:00,24.0,16.0,1,28,72,108
2024-02-21 09:00:00,17.7,23.0,1,30,62,102
2024-02-21 10:00:00,12.8,31.0,1,32,54,118
2024-02-21 11:00:00,10.2,11.415652173913044,1,33,47,130
2024-02-21 12:00:00,9.2,22.0,1,34,45,127
2024-02-21 13:00:00,9.5,23.0,1,34,44,142
2024-02-21 14:00:00,8.4,28.0,2,34,43,147
2024-02-21 15:00:00,13.6,30.0,1,34,45,155
2024-02-21 16:00:00,17.9,28.0,1,33,52,174
2024-02-21 17:00:00,14.0,25.0,2,31,57,151
2024-02-21 18:00:00,16.1,22.0,1,30,66,138
2024-02-21 19:00:00,19.4,19.0,1,29,71,120
2024-02-21 20:00:00,14.4,20.0,1,28,73,116
2024-02-21 21:00:00,18.2,30.0,1,28,74,113
2024-02-21 22:00:00,16.4,29.0,1,28,75,109
2024-02-21 23:00:00,11.4,20.0,1,28,76,107
2024-02-22 00:00:00,17.5,19.0,1,28,76,106
2024-02-22 01:00:00,17.0,17.0,1,27,78,108
2024-02-22 02:00:00,15.6,14.0,0,27,81,106
2024-02-22 03:00:00,13.4,12.0,0,26,83,114
2024-02-22 04:00:00,11.8,7.0,0,26,86,109
2024-02-22 05:00:00,20.1,11.0,1,26,83,101
2024-02-22 06:00:00,20.5,3.0,0,26,85,105
2024-02-22 07:00:00,25.9,4.0,1,26,84,103
2024-02-22 08:00:00,25.4,21.0,1,29,69,118
2024-02-22 09:00:00,15.2,25.0,1,31,60,108
2024-02-22 10:00:00,12.9,27.0,1,31,56,134
2024-02-22 11:00:00,13.2,27.0,1,33,51,136
2024-02-22 12:00:00,10.0,11.415652173913044,1,33,48,138
2024-02-22 13:00:00,11.2,24.0,1,33,46,144
2024-02-22 14:00:00,8.5,24.0,1,33,45,170
2024-02-22 15:00:00,8.6,22.0,1,33,45,156
2024-02-22 16:00:00,7.9,22.0,2,33,49,138
2024-02-22 17:00:00,9.7,21.0,1,31,55,156
2024-02-22 18:00:00,10.3,20.0,1,29,64,157
2024-02-22 19:00:00,11.2,19.0,1,29,68,118
2024-02-22 20:00:00,12.0,21.0,2,28,69,118
2024-02-22 21:00:00,12.5,22.0,1,28,70,110
2024-02-22 22:00:00,9.8,28.0,1,28,72,109
2024-02-22 23:00:00,9.3,20.0,1,28,74,107
2024-02-23 00:00:00,10.5,15.0,1,27,76,106
2024-02-23 01:00:00,12.6,10.0,1,27,79,107
2024-02-23 02:00:00,16.2,10.0,1,26,82,106
2024-02-23 03:00:00,14.8,9.0,0,26,84,105
2024-02-23 04:00:00,16.9,8.0,0,26,85,105
2024-02-23 05:00:00,16.1,5.0,1,25,87,106
2024-02-23 06:00:00,21.7,2.0,0,25,88,105
2024-02-23 07:00:00,23.0,5.0,0,26,83,102
2024-02-23 08:00:00,17.6904,11.415652173913044,1,28,71,113
2024-02-23 09:00:00,17.6904,11.415652173913044,1,30,63,131
2024-02-23 10:00:00,12.1,11.415652173913044,1,31,56,159
2024-02-23 11:00:00,10.1,11.415652173913044,1,32,52,164
2024-02-23 12:00:00,7.3,11.415652173913044,1,32,50,171
2024-02-23 13:00:00,6.9,11.415652173913044,1,33,49,176
2024-02-23 14:00:00,5.3,11.415652173913044,1,33,48,175
2024-02-23 15:00:00,5.6,11.415652173913044,1,33,50,185
2024-02-23 16:00:00,8.6,11.415652173913044,1,32,52,192
2024-02-23 17:00:00,10.0,11.415652173913044,1,31,53,189
2024-02-23 18:00:00,12.1,11.415652173913044,1,30,62,136
2024-02-23 19:00:00,10.4,11.415652173913044,1,29,68,131
2024-02-23 20:00:00,15.6,11.415652173913044,1,28,71,112
2024-02-23 21:00:00,18.3,11.415652173913044,1,28,73,113
2024-02-23 22:00:00,12.4,11.415652173913044,1,28,75,111
2024-02-23 23:00:00,10.2,11.415652173913044,1,28,75,115
2024-02-24 00:00:00,12.6,11.415652173913044,1,27,76,109
2024-02-24 01:00:00,10.0,11.415652173913044,1,27,75,117
2024-02-24 02:00:00,11.4,11.415652173913044,1,27,73,119
2024-02-24 03:00:00,7.2,11.415652173913044,1,27,76,110
2024-02-24 04:00:00,8.8,11.415652173913044,1,27,77,106
2024-02-24 05:00:00,11.1,11.415652173913044,1,27,76,103
2024-02-24 06:00:00,18.9,11.415652173913044,1,26,78,103
2024-02-24 07:00:00,15.0,11.415652173913044,1,27,75,92
2024-02-24 08:00:00,10.3,11.415652173913044,1,29,67,115
2024-02-24 09:00:00,13.7,11.415652173913044,1,31,58,115
2024-02-24 10:00:00,11.7,11.415652173913044,1,31,54,125
2024-02-24 11:00:00,10.2,11.415652173913044,1,32,47,161
2024-02-24 12:00:00,8.2,11.415652173913044,1,33,47,139
2024-02-24 13:00:00,9.2,11.415652173913044,1,33,46,152
2024-02-24 14:00:00,6.8,11.415652173913044,1,33,48,149
2024-02-24 15:00:00,6.4,11.415652173913044,1,33,48,166
2024-02-24 16:00:00,12.4,11.415652173913044,1,32,51,159
2024-02-24 17:00:00,10.9,11.415652173913044,1,31,54,179
2024-02-24 18:00:00,14.0,11.415652173913044,1,30,61,190
2024-02-24 19:00:00,17.5,11.415652173913044,1,29,68,154
2024-02-24 20:00:00,16.1,11.415652173913044,2,28,69,132
2024-02-24 21:00:00,12.7,11.415652173913044,1,28,71,121
2024-02-24 22:00:00,11.1,11.415652173913044,2,28,74,118
2024-02-24 23:00:00,17.0,11.415652173913044,1,28,72,114
2024-02-25 00:00:00,13.3,11.415652173913044,1,28,72,123
2024-02-25 01:00:00,10.5,11.415652173913044,1,27,73,135
2024-02-25 02:00:00,10.8,11.415652173913044,1,27,74,144
2024-02-25 03:00:00,7.1,11.415652173913044,1,27,75,92
2024-02-25 04:00:00,10.0,11.415652173913044,1,26,77,97
2024-02-25 05:00:00,13.3,11.415652173913044,1,26,77,100
2024-02-25 06:00:00,16.3,11.415652173913044,1,26,78,97
2024-02-25 07:00:00,13.2,11.415652173913044,1,27,75,100
2024-02-25 08:00:00,13.7,11.415652173913044,1,29,65,92
2024-02-25 09:00:00,10.5,11.415652173913044,1,31,59,111
2024-02-25 10:00:00,12.4,11.415652173913044,1,32,54,135
2024-02-25 11:00:00,17.8,11.415652173913044,1,33,48,138
2024-02-25 12:00:00,15.7,11.415652173913044,1,34,44,185
2024-02-25 13:00:00,12.0,11.415652173913044,1,33,51,172
2024-02-25 14:00:00,13.6,11.415652173913044,1,33,52,159
2024-02-25 15:00:00,17.5,11.415652173913044,1,33,54,155
2024-02-25 16:00:00,20.0,11.415652173913044,2,32,58,153
2024-02-25 17:00:00,20.4,11.415652173913044,2,31,61,156
2024-02-25 18:00:00,22.6,11.415652173913044,1,29,67,144
2024-02-25 19:00:00,26.2,11.415652173913044,2,29,69,126
2024-02-25 20:00:00,25.4,11.415652173913044,1,29,72,185
2024-02-25 21:00:00,19.1,11.415652173913044,1,28,72,142
2024-02-25 22:00:00,21.2,11.415652173913044,1,28,68,140
2024-02-25 23:00:00,17.7,11.415652173913044,1,28,70,113
2024-02-26 00:00:00,18.1,11.415652173913044,1,28,72,120
2024-02-26 01:00:00,15.2,11.415652173913044,1,28,74,124
2024-02-26 02:00:00,14.8,11.415652173913044,1,27,74,125
2024-02-26 03:00:00,12.9,11.415652173913044,1,27,74,122
2024-02-26 04:00:00,17.3,11.415652173913044,1,27,75,123
2024-02-26 05:00:00,15.6,11.415652173913044,1,27,75,122
2024-02-26 06:00:00,27.4,11.415652173913044,1,27,76,115
2024-02-26 07:00:00,27.3,11.415652173913044,1,28,73,121
2024-02-26 08:00:00,19.2,11.415652173913044,1,29,68,117
2024-02-26 09:00:00,22.5,11.415652173913044,1,30,63,135
2024-02-26 10:00:00,22.4,11.415652173913044,1,32,55,200
2024-02-26 11:00:00,18.9,11.415652173913044,1,32,52,158
2024-02-26 12:00:00,20.0,11.415652173913044,1,33,49,221
2024-02-26 13:00:00,18.3,11.415652173913044,1,33,45,171
2024-02-26 14:00:00,17.8,11.415652173913044,1,33,47,201
2024-02-26 15:00:00,19.8,11.415652173913044,1,33,51,153
2024-02-26 16:00:00,18.3,11.415652173913044,1,32,54,163
2024-02-26 17:00:00,16.8,11.415652173913044,1,31,56,187
2024-02-26 18:00:00,22.9,11.415652173913044,1,30,63,158
2024-02-26 19:00:00,19.8,11.415652173913044,1,29,69,170
2024-02-26 20:00:00,20.2,11.415652173913044,1,29,72,191
2024-02-26 21:00:00,16.0,11.415652173913044,1,28,72,139
2024-02-26 22:00:00,18.7,11.415652173913044,1,28,72,119
2024-02-26 23:00:00,16.6,11.415652173913044,1,28,72,116
2024-02-27 00:00:00,14.1,11.415652173913044,1,28,72,102
2024-02-27 01:00:00,17.2,11.415652173913044,1,28,73,96
2024-02-27 02:00:00,11.5,11.415652173913044,1,28,74,114
2024-02-27 03:00:00,9.7,11.415652173913044,1,27,75,94
2024-02-27 04:00:00,12.4,11.415652173913044,1,27,77,95
2024-02-27 05:00:00,18.8,11.415652173913044,1,27,77,114
2024-02-27 06:00:00,24.7,11.415652173913044,1,27,77,103
2024-02-27 07:00:00,17.7,11.415652173913044,1,27,75,108
2024-02-27 08:00:00,20.6,11.415652173913044,1,29,67,96
2024-02-27 09:00:00,18.4,11.415652173913044,1,30,62,119
2024-02-27 10:00:00,17.6904,0.0,1,32,52,162
2024-02-27 11:00:00,17.6904,5.0,1,32,51,149
2024-02-27 12:00:00,15.3,13.0,1,33,49,188
2024-02-27 13:00:00,12.3,2.0,1,33,48,168
2024-02-27 14:00:00,10.2,21.0,1,33,49,186
2024-02-27 15:00:00,18.1,23.0,1,32,51,190
2024-02-27 16:00:00,13.5,0.0,1,32,56,181
2024-02-27 17:00:00,12.1,11.415652173913044,1,30,61,197
2024-02-27 18:00:00,15.3,3.0,1,29,66,178
2024-02-27 19:00:00,21.7,9.0,1,29,67,162
2024-02-27 20:00:00,17.5,1.0,1,29,68,134
2024-02-27 21:00:00,21.1,0.0,1,29,69,140
2024-02-27 22:00:00,23.2,0.0,1,29,70,111
2024-02-27 23:00:00,16.2,8.0,1,28,71,120
2024-01-01 00:00:00,16.5,16.0,1,27,79,115
2024-01-01 01:00:00,33.6,0.0,1,27,82,97
2024-01-01 02:00:00,34.2,0.0,1,26,84,96
2024-01-01 03:00:00,20.1,0.0,1,26,82,108
2024-01-01 04:00:00,16.5,1.0,1,27,79,106
2024-01-01 05:00:00,15.4,1.0,1,26,82,108
2024-01-01 06:00:00,15.7,7.0,1,26,82,109
2024-01-01 07:00:00,18.1,1.0,1,27,79,114
2024-01-01 08:00:00,19.5,0.0,1,28,72,110
2024-01-01 09:00:00,17.5,1.0,1,29,68,120
2024-01-01 10:00:00,16.4,11.415652173913044,1,30,65,151
2024-01-01 11:00:00,15.8,9.0,1,31,60,177
2024-01-01 12:00:00,16.7,14.0,1,32,57,174
2024-01-01 13:00:00,14.8,25.0,1,32,53,157
2024-01-01 14:00:00,13.4,0.0,1,32,50,144
2024-01-01 15:00:00,10.4,21.0,1,32,52,151
2024-01-01 16:00:00,11.4,21.0,1,31,56,146
2024-01-01 17:00:00,12.7,0.0,2,30,62,128
2024-01-01 18:00:00,13.9,19.0,1,29,71,148
2024-01-01 19:00:00,14.5,10.0,1,28,75,149
2024-01-01 20:00:00,13.1,0.0,1,28,76,121
2024-01-01 21:00:00,15.2,0.0,1,28,76,116
2024-01-01 22:00:00,16.9,2.0,1,28,78,116
2024-01-01 23:00:00,15.2,2.0,1,28,79,117
2024-01-02 00:00:00,12.4,0.0,2,27,79,120
2024-01-02 01:00:00,11.8,7.0,1,27,80,114
2024-01-02 02:00:00,12.5,0.0,0,26,85,106
2024-01-02 03:00:00,13.5,1.0,0,26,89,105
2024-01-02 04:00:00,14.9,1.0,1,25,91,107
2024-01-02 05:00:00,12.6,1.0,0,25,93,103
2024-01-02 06:00:00,15.2,0.0,0,25,92,105
2024-01-02 07:00:00,19.3,2.0,1,26,88,106
2024-01-02 08:00:00,18.7,0.0,1,29,72,118
2024-01-02 09:00:00,17.2,9.0,2,30,66,129
2024-01-02 10:00:00,11.7,22.0,1,31,59,132
2024-01-02 11:00:00,12.5,11.415652173913044,1,31,55,193
2024-01-02 12:00:00,11.3,10.0,1,32,55,146
2024-01-02 13:00:00,11.1,1.0,1,32,53,203
2024-01-02 14:00:00,12.0,7.0,1,32,54,173
2024-01-02 15:00:00,9.9,0.0,1,31,56,178
2024-01-02 16:00:00,9.3,2.0,1,31,57,171
2024-01-02 17:00:00,9.9,1.0,1,29,65,180
2024-01-02 18:00:00,10.8,15.0,1,28,71,138
2024-01-02 19:00:00,16.5,9.0,1,28,73,134
2024-01-02 20:00:00,13.1,0.0,1,28,74,126
2024-01-02 21:00:00,15.3,0.0,1,28,76,111
2024-01-02 22:00:00,14.3,2.0,1,27,77,111
2024-01-02 23:00:00,12.6,3.0,1,27,77,113
2024-01-03 00:00:00,9.9,12.0,1,27,80,109
2024-01-03 01:00:00,10.8,0.0,0,26,83,105
2024-01-03 02:00:00,14.8,0.0,0,26,84,106
2024-01-03 03:00:00,13.1,0.0,0,26,86,106
2024-01-03 04:00:00,21.1,1.0,0,25,90,108
2024-01-03 05:00:00,13.6,1.0,1,25,92,106
2024-01-03 06:00:00,14.5,1.0,1,25,91,106
2024-01-03 07:00:00,17.0,1.0,1,26,87,106
2024-01-03 08:00:00,21.3,0.0,1,29,74,116
2024-01-03 09:00:00,17.4,3.0,1,30,67,123
2024-01-03 10:00:00,18.2,26.0,1,31,59,148
2024-01-03 11:00:00,19.2,14.0,1,31,58,168
2024-01-03 12:00:00,11.4,11.415652173913044,1,32,55,193
2024-01-03 13:00:00,15.1,5.0,1,32,52,204
2024-01-03 14:00:00,14.8,19.0,1,32,53,168
2024-01-03 15:00:00,15.2,15.0,1,32,56,156
2024-01-03 16:00:00,16.6,0.0,1,31,59,153
2024-01-03 17:00:00,16.7,3.0,1,30,65,160
2024-01-03 18:00:00,15.6,2.0,1,29,71,190
2024-01-03 19:00:00,20.4,7.0,1,28,73,150
2024-01-03 20:00:00,15.4,0.0,1,28,74,170
2024-01-03 21:00:00,14.0,0.0,1,28,74,128
2024-01-03 22:00:00,13.6,2.0,1,28,75,128
2024-01-03 23:00:00,11.8,2.0,1,28,76,118
2024-01-04 00:00:00,11.1,3.0,1,27,78,107
2024-01-04 01:00:00,11.8,8.0,1,27,79,108
2024-01-04 02:00:00,12.8,0.0,1,26,83,103
2024-01-04 03:00:00,15.3,0.0,0,26,84,104
2024-01-04 04:00:00,12.9,1.0,1,26,86,105
2024-01-04 05:00:00,17.0,1.0,1,26,87,104
2024-01-04 06:00:00,15.1,0.0,1,26,85,106
2024-01-04 07:00:00,15.7,5.0,1,27,79,117
2024-01-04 08:00:00,16.4,0.0,1,29,73,118
2024-01-04 09:00:00,21.5,2.0,1,30,65,137
2024-01-04 10:00:00,20.5,14.0,1,32,58,106
2024-01-04 11:00:00,16.4,34.0,1,32,53,155
2024-01-04 12:00:00,14.5,13.0,1,33,51,116
2024-01-04 13:00:00,15.4,11.415652173913044,1,33,48,135
2024-01-04 14:00:00,13.4,34.0,1,33,50,175
2024-01-04 15:00:00,17.1,33.0,1,32,56,154
2024-01-04 16:00:00,14.6,32.0,1,32,58,142
2024-01-04 17:00:00,19.7,11.0,1,30,64,129
2024-01-04 18:00:00,19.7,16.0,1,29,68,124
2024-01-04 19:00:00,20.9,6.0,1,28,74,138
2024-01-04 20:00:00,21.1,0.0,1,28,73,153
2024-01-04 21:00:00,23.1,0.0,1,28,74,125
2024-01-04 22:00:00,27.6,10.0,1,28,74,123
2024-01-04 23:00:00,19.9,4.0,1,27,74,111
2024-01-05 00:00:00,17.5,19.0,1,27,73,123
2024-01-05 01:00:00,18.4,2.0,1,27,74,97
2024-01-05 02:00:00,17.0,0.0,1,26,77,94
2024-01-05 03:00:00,17.4,3.0,1,26,76,98
2024-01-05 04:00:00,18.9,0.0,1,26,75,99
2024-01-05 05:00:00,14.6,1.0,1,26,77,109
2024-01-05 06:00:00,13.8,1.0,1,26,75,110
2024-01-05 07:00:00,19.9,1.0,1,27,74,107
2024-01-05 08:00:00,20.1,0.0,1,28,69,90
2024-01-05 09:00:00,19.0,0.0,1,30,66,114
2024-01-05 10:00:00,18.5,2.0,1,30,63,148
2024-01-05 11:00:00,21.3,7.0,1,31,56,214
2024-01-05 12:00:00,17.6,1.0,1,31,56,232
2024-01-05 13:00:00,15.3,7.0,1,32,49,190
2024-01-05 14:00:00,12.4,11.415652173913044,1,31,53,175
2024-01-05 15:00:00,13.1,32.0,1,31,55,201
2024-01-05 16:00:00,11.6,30.0,1,30,58,177
2024-01-05 17:00:00,18.0,30.0,1,29,65,152
2024-01-05 18:00:00,19.2,8.0,1,28,70,173
2024-01-05 19:00:00,19.4,2.0,1,28,70,151
2024-01-05 20:00:00,22.4,1.0,1,28,70,123
2024-01-05 21:00:00,20.4,1.0,1,28,71,104
2024-01-05 22:00:00,21.6,9.0,1,27,72,99
2024-01-05 23:00:00,17.1,20.0,1,27,74,114
2024-01-06 00:00:00,18.6,2.0,1,27,77,111
2024-01-06 01:00:00,19.9,1.0,1,27,78,115
2024-01-06 02:00:00,20.1,0.0,1,27,78,114
2024-01-06 03:00:00,22.7,1.0,1,27,78,113
2024-01-06 04:00:00,20.6,0.0,1,26,79,108
2024-01-06 05:00:00,20.6,4.0,1,26,83,105
2024-01-06 06:00:00,20.0,3.0,1,26,82,110
2024-01-06 07:00:00,23.2,0.0,1,26,83,111
2024-01-06 08:00:00,24.0,1.0,1,29,70,123
2024-01-06 09:00:00,23.8,14.0,1,29,68,141
2024-01-06 10:00:00,28.7,12.0,1,30,59,171
2024-01-06 11:00:00,30.5,1.0,1,31,57,178
2024-01-06 12:00:00,20.2,1.0,1,31,59,194
2024-01-06 13:00:00,21.1,13.0,1,31,58,180
2024-01-06 14:00:00,18.8,1.0,1,31,58,170
2024-01-06 15:00:00,22.4,11.415652173913044,1,31,57,202
2024-01-06 16:00:00,20.7,7.0,1,31,61,168
2024-01-06 17:00:00,17.8,4.0,1,29,65,145
2024-01-06 18:00:00,16.7,4.0,1,29,70,147
2024-01-06 19:00:00,17.8,6.0,1,28,73,148
2024-01-06 20:00:00,20.7,2.0,1,28,75,121
2024-01-06 21:00:00,15.9,20.0,1,28,75,114
2024-01-06 22:00:00,13.8,26.0,1,28,76,111
2024-01-06 23:00:00,17.2,27.0,1,28,81,113
2024-01-07 00:00:00,19.2,31.0,1,27,83,113
2024-01-07 01:00:00,20.9,28.0,1,26,89,127
2024-01-07 02:00:00,19.3,17.0,1,25,93,100
2024-01-07 03:00:00,13.7,6.0,1,25,95,91
2024-01-07 04:00:00,11.8,8.0,1,25,96,92
2024-01-07 05:00:00,14.1,0.0,1,25,97,106
2024-01-07 06:00:00,13.1,3.0,1,25,96,122
2024-01-07 07:00:00,16.6,9.0,1,26,94,120
2024-01-07 08:00:00,17.2,17.0,0,26,93,123
2024-01-07 09:00:00,18.2,23.0,1,27,87,234
2024-01-07 10:00:00,16.4,11.415652173913044,1,28,78,231
2024-01-07 11:00:00,19.1,2.0,1,30,69,227
2024-01-07 12:00:00,16.8,2.0,1,30,65,218
2024-01-07 13:00:00,17.7,2.0,2,28,79,228
2024-01-07 14:00:00,21.3,9.0,1,28,78,212
2024-01-07 15:00:00,19.6,3.0,1,30,67,237
2024-01-07 16:00:00,16.7,11.415652173913044,1,29,69,230
2024-01-07 17:00:00,16.3,0.0,1,28,72,190
2024-01-07 18:00:00,15.9,1.0,1,28,74,162
2024-01-07 19:00:00,20.7,19.0,1,28,74,163
2024-01-07 20:00:00,14.0,8.0,1,28,75,176
2024-01-07 21:00:00,13.5,14.0,1,28,77,131
2024-01-07 22:00:00,15.7,0.0,1,27,79,116
2024-01-07 23:00:00,11.9,0.0,1,27,82,117
2024-01-08 00:00:00,13.9,1.0,1,27,83,113
2024-01-08 01:00:00,15.7,15.0,1,27,83,103
2024-01-08 02:00:00,10.3,22.0,1,27,84,103
2024-01-08 03:00:00,16.5,0.0,1,27,84,98
2024-01-08 04:00:00,11.2,1.0,1,27,84,106
2024-01-08 05:00:00,19.4,0.0,1,26,86,108
2024-01-08 06:00:00,14.6,1.0,1,27,85,115
2024-01-08 07:00:00,14.2,13.0,1,27,83,113
2024-01-08 08:00:00,13.1,9.0,1,27,85,110
2024-01-08 09:00:00,16.8,1.0,1,28,78,115
2024-01-08 10:00:00,14.1,0.0,1,29,75,155
2024-01-08 11:00:00,17.6904,0.0,1,30,68,166
2024-01-08 12:00:00,16.5,4.0,1,30,65,211
2024-01-08 13:00:00,13.8,5.0,1,31,65,201
2024-01-08 14:00:00,16.2,2.0,1,31,62,214
2024-01-08 15:00:00,16.9,0.0,1,31,63,182
2024-01-08 16:00:00,14.6,0.0,1,30,67,190
2024-01-08 17:00:00,15.5,11.415652173913044,1,29,72,178
2024-01-08 18:00:00,16.7,6.0,1,28,79,188
2024-01-08 19:00:00,14.5,5.0,1,28,78,173
2024-01-08 20:00:00,15.2,1.0,1,28,78,170
2024-01-08 21:00:00,13.3,1.0,1,28,78,181
2024-01-08 22:00:00,15.9,0.0,1,27,79,133
2024-01-08 23:00:00,11.2,0.0,1,27,80,120
2024-01-09 00:00:00,13.2,2.0,1,27,81,115
2024-01-09 01:00:00,13.5,14.0,1,27,81,106
2024-01-09 02:00:00,14.9,11.0,1,27,82,109
2024-01-09 03:00:00,13.8,1.0,1,27,80,112
2024-01-09 04:00:00,13.3,1.0,1,26,82,110
2024-01-09 05:00:00,14.9,3.0,1,27,82,112
2024-01-09 06:00:00,11.7,0.0,1,26,87,109
2024-01-09 07:00:00,18.0,4.0,1,26,90,111
2024-01-09 08:00:00,20.4,6.0,1,28,79,154
2024-01-09 09:00:00,12.6,21.0,1,29,74,195
2024-01-09 10:00:00,9.9,22.0,1,30,68,134
2024-01-09 11:00:00,13.9,22.0,1,31,63,164
2024-01-09 12:00:00,19.5,0.0,1,31,64,149
2024-01-09 13:00:00,17.5,1.0,1,31,64,198
2024-01-09 14:00:00,11.7,8.0,1,30,65,182
2024-01-09 15:00:00,12.5,1.0,1,31,64,166
2024-01-09 16:00:00,12.8,0.0,2,30,69,133
2024-01-09 17:00:00,14.7,4.0,2,29,71,133
2024-01-09 18:00:00,15.7,11.415652173913044,1,29,75,124
2024-01-09 19:00:00,18.6,8.0,1,28,77,120
2024-01-09 20:00:00,17.8,6.0,1,28,80,110
2024-01-09 21:00:00,13.2,14.0,1,28,82,109
2024-01-09 22:00:00,15.5,22.0,1,28,79,129
2024-01-09 23:00:00,11.0,16.0,2,28,78,128
2024-01-10 00:00:00,20.3,3.0,1,28,79,122
2024-01-10 01:00:00,13.7,12.0,1,27,79,123
2024-01-10 02:00:00,15.7,1.0,1,27,80,116
2024-01-10 03:00:00,12.4,0.0,1,27,84,109
2024-01-10 04:00:00,13.9,0.0,1,26,87,107
2024-01-10 05:00:00,13.7,0.0,1,26,89,107
2024-01-10 06:00:00,16.8,5.0,1,26,90,106
2024-01-10 07:00:00,21.0,2.0,1,27,84,114
2024-01-10 08:00:00,19.0,0.0,1,28,78,123
2024-01-10 09:00:00,13.9,0.0,1,29,71,131
2024-01-10 10:00:00,16.6,0.0,1,31,63,162
2024-01-10 11:00:00,10.5,2.0,1,31,60,143
2024-01-10 12:00:00,12.5,11.0,1,32,57,168
2024-01-10 13:00:00,10.8,4.0,1,32,54,171
2024-01-10 14:00:00,13.2,10.0,1,32,55,163
2024-01-10 15:00:00,10.9,8.0,1,32,57,170
2024-01-10 16:00:00,8.9,6.0,1,31,61,163
2024-01-10 17:00:00,9.1,9.0,1,29,68,188
2024-01-10 18:00:00,15.8,6.0,1,28,73,190
2024-01-10 19:00:00,16.7,11.415652173913044,1,28,75,190
2024-01-10 20:00:00,16.0,6.0,1,28,76,163
2024-01-10 21:00:00,12.4,0.0,1,28,76,129
2024-01-10 22:00:00,17.5,0.0,1,28,77,134
2024-01-10 23:00:00,15.6,2.0,1,28,78,119
2024-01-11 00:00:00,16.0,2.0,1,27,79,118
2024-01-11 01:00:00,12.2,0.0,1,27,80,110
2024-01-11 02:00:00,13.7,5.0,1,27,81,105
2024-01-11 03:00:00,11.1,0.0,1,27,83,102
2024-01-11 04:00:00,13.2,0.0,1,26,86,99
2024-01-11 05:00:00,15.9,3.0,1,26,87,102
2024-01-11 06:00:00,18.1,5.0,0,26,86,104
2024-01-11 07:00:00,16.7,2.0,1,27,85,107
2024-01-11 08:00:00,25.5,2.0,1,29,73,114
2024-01-11 09:00:00,16.8,0.0,1,30,62,146
2024-01-11 10:00:00,13.8,0.0,1,31,58,141
2024-01-11 11:00:00,11.9,7.0,1,32,56,150
2024-01-11 12:00:00,17.0,2.0,1,32,54,143
2024-01-11 13:00:00,17.0,2.0,1,32,53,138
2024-01-11 14:00:00,13.2,14.0,1,32,54,166
2024-01-11 15:00:00,11.1,2.0,1,31,59,204
2024-01-11 16:00:00,9.7,1.0,1,30,63,199
2024-01-11 17:00:00,14.8,20.0,1,29,69,139
2024-01-11 18:00:00,20.0,9.0,1,28,72,145
2024-01-11 19:00:00,18.3,7.0,1,28,74,171
2024-01-11 20:00:00,16.7,11.415652173913044,1,28,74,137
2024-01-11 21:00:00,13.6,0.0,1,28,74,134
2024-01-11 22:00:00,14.9,0.0,1,28,75,131
2024-01-11 23:00:00,13.1,12.0,1,27,78,101
2024-01-12 00:00:00,13.5,2.0,0,27,79,106
2024-01-12 01:00:00,20.2,11.0,1,27,79,97
2024-01-12 02:00:00,14.7,9.0,0,26,83,106
2024-01-12 03:00:00,13.0,6.0,0,26,86,110
2024-01-12 04:00:00,13.7,3.0,0,25,87,106
2024-01-12 05:00:00,16.9,0.0,0,25,89,106
2024-01-12 06:00:00,27.1,0.0,0,25,90,109
2024-01-12 07:00:00,30.5,1.0,0,25,88,109
2024-01-12 08:00:00,22.6,1.0,1,28,75,122
2024-01-12 09:00:00,18.3,2.0,1,29,65,160
2024-01-12 10:00:00,12.5,3.0,0,31,57,138
2024-01-12 11:00:00,13.9,5.0,1,31,57,141
2024-01-12 12:00:00,14.5,13.0,1,32,54,174
2024-01-12 13:00:00,15.7,8.0,0,32,51,137
2024-01-12 14:00:00,18.4,27.0,1,32,51,143
2024-01-12 15:00:00,16.5,29.0,1,31,55,165
2024-01-12 16:00:00,18.9,28.0,1,30,61,141
2024-01-12 17:00:00,15.8,28.0,1,29,66,141
2024-01-12 18:00:00,22.6,13.0,1,28,70,142
2024-01-12 19:00:00,26.8,3.0,1,28,73,145
2024-01-12 20:00:00,23.4,3.0,1,28,74,119
2024-01-12 21:00:00,23.8,11.415652173913044,1,27,74,115
